,open,close,high,low,volume,money,mov_percent,movement,EMA-5,ROC-5,RSI,MI
2017-05-26,1893.7,1893.24,1901.84,1888.8,15553766342.0,208075764229.38,0.5342822622127797,0,0.5997501213377742,0.5270718693919161,0.23580485153502248,-10.589999999999918
2017-05-31,1912.03,1891.38,1919.06,1890.52,15661841689.0,211061532994.97,0.47110272659501584,0,0.5997382790477188,0.5583100331283827,0.23136647708954786,-19.589999999999918
2017-06-01,1884.85,1855.01,1886.76,1854.58,15507809951.0,201143840622.8,0.4409917723928626,0,0.5268873310312985,0.5633262810666151,0.15451066590437848,-96.05999999999995
2017-06-02,1848.38,1870.7,1873.68,1833.92,14818233339.0,186690340653.79,0.6080018892711611,1,0.5880437332952404,0.5710832697396006,0.22282891923234752,-82.88999999999987
2017-06-05,1873.32,1883.63,1887.9,1873.32,13453177040.0,178470020022.7,0.5686724589114457,1,0.6233716593175073,0.5702610696113912,0.27560926378202155,-57.72999999999979
2017-06-06,1881.44,1893.96,1893.96,1878.14,12797861282.0,169923407691.06,0.5755599407282883,1,0.6413871539045245,0.5861652176137212,0.316132497530641,-45.0
2017-06-07,1893.69,1935.58,1935.58,1893.06,19483158644.0,261376023052.79,0.6681189263105958,1,0.7197121085199185,0.6428635745427218,0.4535342263319604,23.329999999999927
2017-06-08,1935.65,1937.97,1943.65,1933.61,18129460558.0,247432668859.07,0.5429088205075026,1,0.6880251914597315,0.6955271768681494,0.46044622937073953,66.33999999999992
2017-06-09,1937.48,1942.48,1943.03,1929.59,16347539973.0,223740297025.04,0.551180097851203,1,0.6716212610574117,0.6798623086852063,0.474039956564818,60.99000000000001
2017-06-12,1934.29,1921.07,1938.91,1919.37,15705266869.0,216850652637.23,0.4948343543800211,0,0.6068555385496204,0.6342494803598213,0.40484443842294926,25.939999999999827
2017-06-13,1918.17,1945.3,1946.94,1917.94,15444854255.0,208479139561.95,0.6203794091664603,1,0.6588147506271937,0.6520828582252265,0.47888579865340397,52.059999999999945
2017-06-14,1942.99,1937.86,1946.33,1935.76,16121650262.0,221656193684.3,0.5199352314662617,0,0.6275022149235062,0.5881324703870638,0.45470471415861957,46.47999999999979
2017-06-15,1934.81,1955.61,1957.8,1934.8,17831516020.0,241852413196.75,0.6000722008254384,1,0.6588904134146096,0.6076766400229767,0.5064305570885578,100.59999999999991
2017-06-16,1955.56,1951.76,1958.16,1948.83,15737746747.0,213908519038.83,0.5241069522443893,0,0.6350339674081827,0.5970099481070641,0.49283504950201884,81.05999999999995
2017-06-19,1950.72,1963.07,1963.07,1950.72,14767753066.0,199111469677.57,0.573624052414632,1,0.650429209487532,0.6391483708147883,0.5261268887791635,79.43999999999983
2017-06-20,1965.81,1965.4,1972.84,1962.68,17348679347.0,235654244025.34,0.5344878028197775,0,0.6421483904015567,0.6107109476226289,0.533015792006164,71.44000000000005
2017-06-21,1970.09,1973.92,1973.92,1958.73,16492063238.0,225011182081.69,0.5473703521158332,1,0.6493094383363665,0.6311212762740945,0.5585816741203176,38.340000000000146
2017-06-22,1972.46,1948.34,1978.32,1948.34,18941039489.0,257473812989.31,0.4625547415844207,0,0.5844677403736778,0.5760586300266662,0.45770076990502806,10.36999999999989
2017-06-23,1945.04,1957.22,1957.22,1927.43,17061244526.0,229637652324.68,0.5732116356597621,1,0.6115872471861148,0.5921267883083717,0.486840442170694,14.740000000000009
2017-06-26,1957.62,1983.87,1983.87,1957.62,17684047895.0,238612187492.29,0.6159834708652323,1,0.6660241650969013,0.6113597232116809,0.5650266243334602,62.799999999999955
2017-06-27,1983.39,1985.69,1989.2,1976.66,16029815657.0,215282729162.3,0.5426758241661435,1,0.6513889817841413,0.6106887548562105,0.5699838891665694,40.3900000000001
2017-06-28,1980.94,1969.8,1980.98,1967.16,15356077669.0,209451811083.63,0.5020813677063731,0,0.6057852456508394,0.5800794838252075,0.5053940107388711,31.940000000000055
2017-06-29,1970.94,1979.1,1983.23,1970.94,14924801909.0,204113143357.07,0.5605128924995906,1,0.6265563762845097,0.6241653226213866,0.5339721659041822,23.49000000000001
2017-06-30,1973.22,1984.76,1985.97,1970.3,14382513398.0,194549328511.28,0.5707353946406601,1,0.6329942229292362,0.6199310619961956,0.5512334276173706,33.0
2017-07-03,1985.42,1992.66,1992.66,1977.64,15619491753.0,213005271861.28,0.5575590870504485,1,0.6417830386452178,0.5961549571322557,0.5752520940590793,29.590000000000146
2017-07-04,1991.66,1983.59,1991.67,1978.04,16055619417.0,222450867020.27,0.5114872440835341,0,0.6133409490167935,0.5826189502038129,0.5335980348367508,18.189999999999827
2017-07-05,1981.66,2000.97,2000.97,1979.3,16907439371.0,236229947916.67,0.5940514336891068,1,0.6477859901216728,0.6242544626831874,0.5877406086555053,27.049999999999955
2017-07-06,1999.75,2002.48,2005.3,1986.06,20082657355.0,274071152892.3,0.5439058855024586,1,0.6386556347664708,0.6143632348190504,0.5922719747953794,54.1400000000001
2017-07-07,1998.1,2006.19,2006.19,1995.99,19450197219.0,264251719842.98,0.5599664439563834,1,0.6370082388281441,0.6118570026010958,0.6038763476896103,48.97000000000003
2017-07-10,2002.03,1992.78,2004.75,1990.5,21231224201.0,277738577247.97,0.5080855492713859,0,0.601620456732336,0.5853757934329373,0.5351500573435124,8.910000000000082
2017-07-11,1989.86,1978.3,1996.57,1978.3,18764786867.0,251709497590.49,0.5009690750166019,0,0.575892926328185,0.578649835128853,0.4683506973982584,-7.3900000000001
2017-07-12,1977.1,1976.05,1981.85,1953.88,18846415821.0,246600787647.1,0.5325576969851812,0,0.5831702999832608,0.5545115886495297,0.4583074194743213,6.25
2017-07-13,1974.25,1975.23,1979.3,1969.66,17204270281.0,227091588637.8,0.5387066412577125,1,0.5909180468690551,0.5516650244880783,0.45444507915089327,-3.869999999999891
2017-07-14,1971.9,1967.16,1971.99,1961.39,16062469889.0,211012300434.33,0.5213505005085544,0,0.5814703812060684,0.5372451786817151,0.416053616055144,-17.59999999999991
2017-07-17,1957.95,1882.83,1958.05,1877.66,24404380089.0,294668989044.73,0.3061292573972926,0,0.42081914428977,0.4491490720738621,0.1674140223213668,-109.83000000000015
2017-07-18,1873.89,1894.09,1894.09,1865.92,17568218694.0,215679854200.18,0.6002475796362888,1,0.505476444888324,0.48024301040658246,0.2163739673011099,-89.5
2017-07-19,1889.88,1923.13,1923.13,1886.06,21388691409.0,254634422716.58,0.6410261872355676,1,0.6004218312875266,0.519177001973398,0.3285930467611565,-77.83999999999992
2017-07-20,1921.48,1932.46,1938.64,1920.09,20420454410.0,257265371052.68,0.5699336840616633,1,0.623478576595811,0.5318232120692056,0.36099095237198064,-70.01999999999998
2017-07-21,1929.76,1930.18,1936.97,1927.1,17837043849.0,221991705756.0,0.5370384670253155,1,0.6147502695387143,0.5388633758682769,0.35453586672014403,-76.00999999999999
2017-07-24,1927.13,1939.44,1939.92,1924.33,19685585590.0,242094165969.2,0.5739636238757553,1,0.6328674279823358,0.6593812898946325,0.3885115486731321,-53.33999999999992
2017-07-25,1937.69,1933.08,1942.34,1925.52,17952730787.0,220734660091.8,0.5214980282142552,0,0.6125572731191753,0.6359970489458282,0.36834230286193614,-45.22000000000003
2017-07-26,1934.19,1927.34,1936.63,1917.71,19317641414.0,232109367192.46,0.5145415260085083,0,0.6003267046055394,0.5906264270546336,0.3499769235161092,-48.710000000000036
2017-07-27,1924.94,1951.29,1953.75,1915.54,25031801134.0,309741104026.75,0.6176567396801579,1,0.6536576426960432,0.609259409518148,0.44074259533733884,-23.940000000000055
2017-07-28,1948.32,1953.82,1957.45,1946.8,20621400273.0,260400500497.46,0.552629990299268,1,0.6447304576922437,0.615433901533792,0.44967668895493396,-13.340000000000146
2017-07-31,1953.63,1965.05,1967.22,1949.56,23615198749.0,286736199911.39,0.5707187559777414,1,0.6567110964175817,0.61779487853068,0.489194828376043,82.22000000000003
2017-08-01,1964.55,1968.59,1968.81,1959.03,23270334314.0,285388680718.52,0.548042876291088,1,0.6487887089289145,0.6305330374210528,0.5015235540588248,74.5
2017-08-02,1968.12,1954.81,1971.72,1953.72,24817312540.0,305042475172.47,0.49526374551903884,0,0.6081106626058522,0.62037950683479,0.4442127416738286,31.679999999999836
2017-08-03,1951.34,1954.71,1965.88,1947.93,22496352834.0,278448682809.62,0.5460713767268255,1,0.6090365070491149,0.5895499865174316,0.44380059812083306,22.25
2017-08-04,1953.68,1943.47,1957.64,1943.47,23714443805.0,281114972164.42,0.5044605677230888,0,0.586867558836165,0.5721622966173202,0.39741789075640344,13.289999999999964
2017-08-07,1942.18,1957.93,1957.93,1941.78,19305748507.0,227522332120.21,0.5842672430709328,1,0.6246840099493046,0.5762909410127641,0.4583794516750369,18.49000000000001
2017-08-08,1958.43,1965.14,1967.81,1953.39,22871099579.0,271084045900.45,0.5562402760609582,1,0.6350428090799006,0.580904952327958,0.4868838646008229,32.06000000000017
2017-08-09,1963.86,1971.84,1971.88,1958.76,21299931484.0,259325828514.6,0.5600536967533299,1,0.6408565519328894,0.6067136237453188,0.5129442108505657,44.5
2017-08-10,1967.89,1958.27,1975.29,1945.31,21858025143.0,271891885564.84,0.5064806504773949,0,0.6033630565902998,0.5897190671888173,0.44964237795844963,6.980000000000018
2017-08-11,1945.18,1926.87,1952.55,1925.17,22299362688.0,268792625917.67,0.47940345454637806,0,0.542022877911009,0.5641612276684465,0.3309717620985182,-26.950000000000045
2017-08-14,1928.85,1965.82,1965.82,1928.85,20236030665.0,262887834877.29,0.6504407711015427,1,0.6448266533848958,0.5951660350016162,0.475912948452477,0.7699999999999818
2017-08-15,1967.21,1973.71,1973.71,1963.1,18998729144.0,250480916920.57,0.5555099113834059,1,0.6498004560840449,0.5959830005124372,0.5004685358961588,5.120000000000118
2017-08-16,1972.06,1985.37,1988.79,1966.35,21691140217.0,290155384521.53,0.5761273354882329,1,0.6607341756992969,0.6021503239610969,0.5357396865834576,30.559999999999945
2017-08-17,1984.98,1996.91,1997.28,1983.22,22356190987.0,296868218457.06,0.5717038560014647,1,0.6676295416832398,0.6338923223354093,0.568963276758581,42.200000000000045
2017-08-18,1985.35,1989.42,1993.42,1980.94,19783007849.0,261366378846.72,0.5480043704791487,1,0.6336041058638534,0.6652894762219917,0.5371527636000182,45.950000000000045
2017-08-21,1991.04,2004.31,2004.31,1991.04,18656853288.0,245782393881.95,0.5756220670797475,1,0.6562581053377852,0.6335172259785169,0.5809734088973735,46.37999999999988
2017-08-22,2004.07,1995.83,2004.14,1991.92,19139486061.0,261627436441.74,0.5111297492374379,0,0.6241800897184507,0.6128683122994009,0.5437434343282691,30.689999999999827
2017-08-23,1993.39,1989.21,1996.81,1982.06,17084194921.0,226511259931.35,0.523186811917737,0,0.6066502567611057,0.5899975322561978,0.5150157137408626,17.37000000000012
2017-08-24,1988.58,1977.18,1990.63,1974.2,16202846550.0,221333218682.95,0.5014282088650659,0,0.5840962381012694,0.5608591910206041,0.46460765488528233,18.910000000000082
2017-08-25,1977.05,1997.8,1999.29,1977.02,17428947972.0,238934657488.57,0.5985462964474338,1,0.6347144496276999,0.5956161833089817,0.534706500115028,70.93000000000006
2017-08-28,2000.99,2025.73,2032.45,2000.99,23268347381.0,335363033192.09,0.6097280743589412,1,0.6830840627284948,0.6115849515238262,0.6127308212246977,59.91000000000008
2017-08-29,2024.47,2020.84,2028.64,2017.49,20865070833.0,296192860839.16,0.5250053241812914,0,0.6491708304235074,0.6161332687758133,0.5911842784708147,47.12999999999988
2017-08-30,2019.76,2028.01,2030.01,2019.76,20525269951.0,281423664356.98,0.5601806743394091,1,0.6508171998671217,0.6333337676149543,0.6107152304997202,42.6400000000001
2017-08-31,2028.93,2034.36,2034.36,2023.08,19354375160.0,276644351716.64,0.5517523136069803,1,0.6502332558294797,0.6565537177603379,0.6279686473655021,37.44999999999982
2017-09-01,2035.81,2046.33,2046.33,2032.46,23644456137.0,327024563556.78,0.5666609268353836,1,0.660926982825903,0.6451388721425895,0.6594316924388635,56.909999999999854
2017-09-04,2046.19,2058.67,2059.43,2042.06,25356072425.0,349902902923.42,0.5722365051691649,1,0.6686360588046957,0.6253319152440544,0.6896930677232651,54.36000000000013
2017-09-05,2057.56,2062.86,2064.18,2051.65,22586566502.0,316838853841.82,0.5511513407112457,1,0.6576296178497838,0.6365106648827349,0.699722476815028,67.0300000000002
2017-09-06,2057.48,2070.65,2070.65,2053.76,23663592679.0,339028903255.81,0.5740432006902515,1,0.6573571893135963,0.6370833582393818,0.7183641615674157,81.44000000000005
2017-09-07,2071.52,2063.53,2079.26,2062.98,25127396492.0,364558576575.26,0.5126531832465746,0,0.6280977011898263,0.6205912602553023,0.676122814765104,86.35000000000014
2017-09-08,2061.88,2066.74,2072.73,2055.22,21884790729.0,317804761652.05,0.5498419575563094,1,0.6287904872726539,0.6098264122625509,0.6849535690813324,68.93999999999983
2017-09-11,2067.51,2083.34,2083.34,2065.24,22782632503.0,332700582460.98,0.5815569000060297,1,0.655231371868344,0.6147825480954411,0.7279685249195257,57.61000000000013
2017-09-12,2084.84,2077.54,2093.65,2073.9,29714010181.0,431793284428.41,0.514781305147178,0,0.6293329832158797,0.6027785549670934,0.6914544222872465,56.700000000000045
2017-09-13,2076.17,2086.7,2086.7,2071.89,21716539529.0,308711507076.35,0.566088581669166,1,0.6410604870376495,0.6043443237287451,0.7159003738014711,58.68999999999983
2017-09-14,2087.25,2085.2,2094.51,2078.52,23725177324.0,329438350473.65,0.5298582356036846,0,0.6282703534915753,0.6111273291896487,0.7058599228913921,50.83999999999992
2017-09-15,2082.94,2079.34,2087.39,2073.76,22738978285.0,312404670009.67,0.5253927366920454,0,0.6113935524408387,0.6002634428240353,0.6658718652315425,33.01000000000022
2017-09-18,2077.59,2094.81,2094.81,2077.59,20582156969.0,288139492731.8,0.5853385086397693,1,0.6411886081753747,0.598805897297972,0.7121491673501722,36.13999999999987
2017-09-19,2095.59,2087.33,2098.99,2081.09,21280429603.0,302918300939.03,0.5121472529541472,0,0.616891625911225,0.5968494042982875,0.6619133599399245,24.4699999999998
2017-09-20,2085.8,2104.76,2104.76,2084.28,22034171597.0,315690743189.51,0.5901356409485018,1,0.6485249206026513,0.6065729677337768,0.712796537774866,34.11000000000013
2017-09-21,2104.5,2087.11,2108.1,2087.11,22127219943.0,320504036919.88,0.48628426757445953,0,0.602359831229834,0.5874863829211062,0.6055040730327325,23.579999999999927
2017-09-22,2081.4,2079.95,2084.58,2070.7,19397509880.0,280549222581.65,0.5315668633569508,0,0.5917019642409335,0.5859507987885948,0.5659944148911568,13.210000000000036
2017-09-25,2077.14,2054.09,2078.48,2051.66,18347141736.0,265923006203.72,0.46932562186212223,0,0.5487140237600882,0.5372853068359165,0.44258538208537246,-29.25
2017-09-26,2051.5,2054.22,2057.01,2042.98,16748434753.0,242265037852.71,0.543670624240068,1,0.5696741916712487,0.5461052966666906,0.4431338032834977,-23.320000000000164
2017-09-27,2053.77,2070.18,2073.2,2053.77,17003032917.0,249015336463.06,0.5835535263930012,1,0.6143793061519415,0.5447067422041021,0.5082813846067078,-16.519999999999982
2017-09-28,2068.37,2065.45,2075.81,2065.31,18235395259.0,259287530502.12,0.5272873612736725,0,0.6042767695572252,0.5596316406903928,0.48553815714336523,-19.75
2017-09-29,2067.21,2079.78,2080.4,2067.21,18072938791.0,258296024128.28,0.5721259054446158,1,0.6344006976496042,0.5850256874600868,0.5412866897052393,0.44000000000005457
2017-10-09,2106.07,2106.96,2112.09,2099.22,21608970082.0,310622989595.67,0.5382649644811359,1,0.6792122043148368,0.6487080850164632,0.6282605992348521,12.150000000000091
2017-10-10,2106.31,2123.45,2123.45,2105.08,21409369868.0,310917026198.13,0.5844348677208002,1,0.6880459151343831,0.6683462171343695,0.6715856314324312,36.11999999999989
2017-10-11,2123.5,2119.55,2128.02,2117.8,22937962841.0,336991267549.51,0.5246039132423114,0,0.654768862055993,0.6440449200965005,0.650723460656752,14.789999999999964
2017-10-12,2118.17,2116.29,2122.12,2102.69,19837516615.0,279629562061.8,0.5304243426451127,0,0.6340471525681686,0.6459349319321529,0.6327596432998698,29.179999999999836
2017-10-13,2116.65,2130.39,2130.65,2115.55,19463111555.0,277348367052.47,0.5745839361040228,1,0.6532543425331657,0.6452438979496405,0.6727508147580212,50.440000000000055
2017-10-16,2129.23,2098.04,2129.71,2097.18,23578380967.0,323974402065.62,0.44807154365944185,0,0.5780807739873309,0.5747858080458157,0.5137264071971668,43.94999999999982
2017-10-17,2094.06,2100.27,2106.67,2088.29,15715477339.0,226564127606.7,0.5534833026384082,1,0.5933872519310357,0.5583042304504796,0.5212296035008569,46.05000000000018
2017-10-18,2100.09,2091.93,2107.04,2087.83,17841037945.0,247584915496.05,0.5124827638074069,0,0.5835724259075848,0.5530882448149188,0.4841943603182465,21.75
2017-10-19,2089.94,2074.76,2093.26,2072.32,18209476162.0,245241071704.18,0.4922680811202487,0,0.5601622344813723,0.5368279305881545,0.41394065240284617,9.3100000000004
2017-10-20,2070.2,2091.47,2091.47,2068.68,14407283729.0,207517081752.92,0.5972233217013835,1,0.6090673058234424,0.5401698416413852,0.47777194245727794,11.6899999999996
2017-10-23,2091.06,2104.43,2104.43,2089.51,15418024888.0,219238201625.21,0.5740004236904303,1,0.6346549675465183,0.5927389944100597,0.5225204736945182,-2.5300000000002
2017-10-24,2101.81,2101.92,2103.64,2088.41,15601716978.0,228436687196.39,0.5360491762765438,1,0.6221189579948714,0.5871648562383898,0.5113403510922018,-21.529999999999745
2017-10-25,2100.52,2118.3,2118.3,2099.47,15961738906.0,229152334662.99,0.5863925118628872,1,0.6498003030588924,0.616316904727682,0.5665727339748567,-1.25
2017-10-26,2116.54,2123.57,2128.73,2113.53,18336006350.0,273393801798.95,0.5556133643414407,1,0.6469680360375276,0.6432493898415137,0.5833279454998263,7.2800000000002
2017-10-27,2122.24,2116.39,2126.09,2113.43,17648854204.0,250560165792.21,0.5192394644454273,0,0.6214730406287672,0.6146138492447926,0.5471959601693742,-14.0
2017-10-30,2114.31,2079.72,2116.48,2062.03,22265763275.0,304319124078.18,0.4378292513481785,0,0.5487238661017091,0.5562677769068402,0.39496494264865567,-18.320000000000164
2017-10-31,2076.32,2094.14,2094.14,2075.54,15564615489.0,231816256472.93,0.587098217055625,1,0.5968726229740069,0.576098417859945,0.44870998619078306,-6.130000000000109
2017-11-01,2094.36,2095.34,2104.44,2091.83,16257299219.0,249624541533.31,0.5385362754798485,1,0.6040241903867358,0.5584949214786473,0.4531233747022283,3.4100000000003092
2017-11-02,2092.66,2081.23,2092.66,2077.08,18074239250.0,259844481692.83,0.5030487376170838,0,0.5796123437850215,0.5360531094476226,0.39900719739102297,6.4699999999998
2017-11-03,2080.05,2066.51,2085.97,2056.78,17933648357.0,257765867217.3,0.4967798689251124,0,0.5620464336639523,0.5270995318868701,0.347706177189414,-24.95999999999958
2017-11-06,2066.91,2090.94,2090.94,2060.5,17812267486.0,260387385613.64,0.6053125065891423,1,0.6252909231595867,0.5985330577028719,0.44320836624547666,-13.489999999999782
2017-11-07,2090.35,2105.01,2105.01,2088.29,19311800920.0,282897627093.85,0.5777066074653958,1,0.6476620309357417,0.5980292289579853,0.4910030220994429,3.0900000000001455
2017-11-08,2103.29,2106.01,2122.71,2101.67,20959915313.0,316035746005.53,0.5434752466555679,1,0.6374484233209693,0.5977864855208305,0.49437174375382187,-12.289999999999964
2017-11-09,2105.01,2121.73,2121.73,2103.42,18567404610.0,276491247305.44,0.5832708840714563,1,0.6587485447858434,0.6332213414023179,0.5461488491554045,-1.8400000000001455
2017-11-10,2119.57,2132.69,2135.31,2117.27,20393456673.0,311943690399.25,0.5727798676533322,1,0.6637007937364355,0.6642117759692697,0.5794680822210171,16.300000000000182
2017-11-13,2133.79,2139.0,2140.56,2128.29,21241155355.0,329481269405.69,0.5503482054176723,1,0.65808814631278,0.6419157543796454,0.5981502766622263,59.2800000000002
2017-11-14,2138.11,2118.74,2139.13,2111.24,21749233062.0,335968798861.81,0.4815196330625846,0,0.6042606704939034,0.6013140449522432,0.5060200156141319,24.59999999999991
2017-11-15,2112.51,2097.63,2116.61,2086.69,17898064470.0,284386919036.08,0.49358236201807243,0,0.5668670495002647,0.5754134894672587,0.42453240574149387,2.2899999999999636
2017-11-16,2094.31,2102.38,2107.24,2090.77,17963664765.0,269669057207.25,0.5587961756543096,1,0.5906248460272899,0.56273446825503,0.44210487860640946,21.15000000000009
2017-11-17,2098.97,2043.95,2100.94,2043.69,23621308802.0,332111485019.67,0.37886414367531984,0,0.48678044157985756,0.4826043505791522,0.2700212682077169,-22.560000000000173
2017-11-20,2033.42,2062.49,2062.49,2000.69,18331640176.0,260839592995.51,0.6212915899330288,1,0.5630014314651319,0.49700868403972676,0.33672453928288604,-28.450000000000273
2017-11-21,2059.13,2078.71,2080.66,2056.31,20080732476.0,297005138612.7,0.5926421619153559,1,0.6102388427512927,0.5386299855739287,0.39034488120379207,-26.300000000000182
2017-11-22,2078.18,2073.3,2088.7,2056.04,19640410068.0,292075020511.58,0.5216830282409101,0,0.6002524270694383,0.5566206914119022,0.3750802464710936,-32.710000000000036
2017-11-23,2066.95,2012.71,2066.95,2011.47,19596958248.0,283776007246.28,0.37869234630600157,0,0.48732151676133767,0.48003383747371325,0.23707540099868293,-109.01999999999998
2017-11-24,2005.03,2010.95,2020.37,1997.88,15933334353.0,232351028870.41,0.5534057621942486,1,0.5244252875788229,0.5454077189891933,0.23378045270363676,-121.74000000000001
2017-11-27,2006.21,1979.74,2006.21,1977.22,16403734872.0,225375631318.96,0.45677578680689057,0,0.4918556131507058,0.48627430205789124,0.17884339415816,-159.26
2017-11-28,1976.97,2006.46,2006.46,1976.97,14568587479.0,204182429407.74,0.6250059207058202,1,0.5838334553129322,0.4995044160876708,0.26999883145375125,-112.27999999999975
2017-11-29,2006.99,2007.2,2009.19,1981.47,17287325161.0,239100562302.77,0.5363621583718245,1,0.5944826010209854,0.5065965978975956,0.2724381878190144,-90.43000000000006
2017-11-30,2000.49,1989.32,2007.08,1983.71,14981059207.0,210366423769.51,0.5023205147933085,0,0.5646102944432606,0.5565655854160422,0.2369246835176992,-113.06000000000017
2017-12-01,1987.62,2004.88,2010.28,1987.08,14801825941.0,209959758929.41,0.58770421328373,1,0.6111597864408548,0.5777826900533857,0.2907395635053208,-39.069999999999936
2017-12-04,2002.29,1990.26,2007.14,1988.65,15703350739.0,222094456515.17,0.49978014626130485,0,0.5821077587039887,0.5983329687864792,0.25998235316106466,-72.22999999999979
2017-12-05,1985.56,1952.64,1993.89,1942.77,17727552544.0,239023037660.1,0.43651409980008066,0,0.5166227342772173,0.5190717838423725,0.19129083353359752,-126.06999999999994
2017-12-06,1948.91,1965.97,1965.97,1930.06,15852223254.0,214080624954.98,0.5881222844937194,1,0.5746164493918456,0.5345660821415984,0.23765728109374493,-107.33000000000015
2017-12-07,1961.64,1954.22,1967.83,1952.49,13525878357.0,188072541441.15,0.5130991620034807,0,0.5630774310389031,0.5417106503375941,0.21620376568747432,-58.49000000000001
2017-12-08,1951.43,1978.35,1982.13,1951.17,14603268398.0,207006540475.15,0.618292737512475,1,0.6280781015824483,0.5525909218157735,0.2979801914013601,-32.600000000000136
2017-12-11,1981.54,2007.86,2007.86,1981.54,15833191431.0,228890119189.64,0.6152261797792409,1,0.6823674464187192,0.6070372606468851,0.38488470087311044,28.11999999999989
2017-12-12,2007.39,1988.35,2009.06,1988.23,15083644816.0,217516815964.18,0.4789729120873347,0,0.6191459153407017,0.6303318159114168,0.3409154924930483,-18.110000000000127
2017-12-13,1985.21,2003.7,2003.7,1984.54,13361957140.0,190691882442.85,0.5914752121714897,1,0.6475138735106791,0.6325601103157062,0.3842438391895413,-3.5
2017-12-14,2002.58,2002.89,2006.7,1993.32,14584533972.0,206631481141.12,0.5366623787114939,1,0.6338119760130985,0.6466516164002062,0.38225785786746935,13.570000000000164
2017-12-15,2000.24,1988.47,2002.27,1982.72,15692143579.0,214608733563.81,0.5005211925027717,0,0.5974435159822609,0.5978435111895036,0.34655124564472317,-16.410000000000082
2017-12-18,1986.36,1975.82,1990.86,1968.66,13376100307.0,191004612067.55,0.5039808876833104,0,0.5767326794649393,0.5458711961943606,0.316491205580704,-14.440000000000055
2017-12-19,1975.88,1993.05,1993.05,1975.82,13013698922.0,181975559939.47,0.5877403990782476,1,0.6229339950269707,0.5910571221869526,0.37216846462671893,40.409999999999854
2017-12-20,1992.62,1978.28,1993.02,1975.3,13993695995.0,194469460565.12,0.4926679147998213,0,0.5894177233761179,0.5539379921048726,0.33515208412588593,12.309999999999945
2017-12-21,1975.73,1992.47,1997.21,1962.97,15068497165.0,211224970310.43,0.586441866131048,1,0.6253378112064509,0.572396185877121,0.3808655282241833,38.25
2017-12-22,1990.92,1988.81,1996.67,1986.24,12898761411.0,185075835759.52,0.5293934884248188,0,0.6133513416391668,0.5856489767195604,0.37089336245496884,10.460000000000036
2017-12-25,1987.59,1970.28,1991.59,1964.83,14787204776.0,203892119052.79,0.4836163956410652,0,0.5754559211946843,0.5783119039132779,0.32184747514142875,-37.57999999999993
2017-12-26,1968.42,1978.79,1978.99,1957.46,13982877936.0,189738407829.29,0.567263619437611,1,0.6045717262741142,0.5675809542902474,0.35204331240295805,-9.559999999999945
2017-12-27,1977.28,1964.93,1980.74,1964.11,15459572170.0,211704424946.05,0.49835682372121437,0,0.5788954556871502,0.5685837101651555,0.3150237096373365,-38.76999999999998
2017-12-28,1962.85,1973.85,1980.77,1960.87,15969508841.0,216213856172.22,0.569273894133634,1,0.6077647410609871,0.5621788803332882,0.3481847617268856,-29.04000000000019
2017-12-29,1974.6,1986.42,1986.42,1973.91,13962874640.0,195384842221.62,0.5715595470361119,1,0.6344669859343818,0.5822634108686913,0.393417256570478,-2.0499999999999545
2018-01-02,1990.77,2007.19,2007.19,1990.66,16351088479.0,217591430122.55,0.5850968244134755,1,0.6687662942558567,0.6314301176038666,0.46159626789426356,31.37000000000012
2018-01-03,2007.03,2022.66,2026.02,2004.82,19814514054.0,273173732215.88,0.5823413139416883,1,0.680618880369324,0.6399062717343463,0.5073367702458044,29.610000000000127
2018-01-04,2020.76,2029.94,2030.18,2018.51,18018155262.0,253161323228.49,0.56292279871618,1,0.6718781102714135,0.6668264392826854,0.5280645188457228,51.66000000000008
2018-01-05,2028.73,2030.8,2035.24,2025.45,18765997821.0,250656414299.97,0.5418422501502252,1,0.6532633562412244,0.6563866631437177,0.5305961666079482,38.32999999999993
2018-01-08,2030.29,2035.18,2035.18,2020.31,20325612242.0,272189970127.58,0.5501498664069497,1,0.6479337229652656,0.6457676676074275,0.5440856557196143,46.37000000000012
2018-01-09,2033.7,2041.64,2041.64,2031.46,18380208859.0,244031238898.87,0.5591008858625646,1,0.6484901443596448,0.6275577688737448,0.5642229567418872,71.36000000000013
2018-01-10,2040.67,2034.79,2040.9,2019.94,19607333225.0,261665940155.86,0.5184920843581778,0,0.6225827180654976,0.6000180311064272,0.5324399888789827,56.0
2018-01-11,2030.52,2042.62,2045.09,2023.87,18972217541.0,258718213714.64,0.5713982169939698,1,0.6343032471097391,0.6006332263172579,0.5588668168568982,77.68999999999983
2018-01-12,2040.74,2038.23,2046.28,2032.96,18583512883.0,245162347227.43,0.5283753123799694,0,0.6180452953219715,0.5942507535294801,0.5371393484713068,64.38000000000011
2018-01-15,2034.4,2001.4,2035.96,1996.93,22405946161.0,299159470445.95,0.4386607932504095,0,0.5435064966962386,0.544290883427151,0.3846481443660956,14.980000000000018
2018-01-16,1997.39,2015.78,2016.41,1997.31,19259450668.0,268526996236.18,0.5908356987448509,1,0.5943256783427088,0.5539879158092899,0.439582129434133,8.589999999999918
2018-01-17,2012.44,2009.69,2013.58,1986.21,21326989247.0,293266835681.56,0.52755809763308,0,0.5879854559929145,0.5548039349676019,0.41688997580275255,-12.970000000000027
